id,description,event_cause,priority,police_station,corridor
FKID006019,ಸರ್ ನಮಸ್ತೆ  ಏರ್ಪೋರ್ಟ್ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್ ಸ್ಟೇಷನ್  ಸರಹದ್ದಿನಲ್ಲಿ ಬೆಳ್ಳಂದೂರ್ ಕಡೆಯಿಂದ ಟುವರ್ಡ್ಸ್   ಮಾರತಹಳ್ಳಿ ಬ್ರಿಜ್ ಕಡೆಗೆ ಈ ವಾಹನವು ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ಸ್ಲೋ ಆಗುತ್ತಿರುತ್ತದ್ದೆ .,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID007918,Clutch plate issue no problem for traffic movement sir,vehicle_breakdown,Low,Malleshwaram,Non-corridor
FKID007088,Traffic  one side movement aguthe sir side allide sir,vehicle_breakdown,High,Magadi Road,Mysore Road
FKID001071,[PERSON] towards njef truck front wheel puncher sir,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID004663,KSRTC bus stating problem,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID001834,"Bmyc bus has broken down below the metro, but there is no problem with vehicular traffic, towards city out going",vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID004494,APSRTC ಬ್ರೇಕ್  ಜಾಮ್ ಆಗಿದ್ದು ಸೈಡ್ ಗೆ ಹಾಕ್ಸಿದ್ದು  ಟ್ರಾಫಿಕ್  ಸ್ಲೋ  ಮೂಮೆಂಟ್ ಇರುತ್ತದೆ  ಇರುತ್ತದೆ,vehicle_breakdown,High,Mahadevapura,ORR North 1
FKID005923,Joint cut sir,vehicle_breakdown,Low,Basavanagudi,Non-corridor
FKID003168,varthur ps towards varthur [PERSON],vehicle_breakdown,Low,Whitefield,Non-corridor
FKID005756,Varthur ps towards varthur [PERSON],vehicle_breakdown,Low,Whitefield,Non-corridor
FKID004264,The  vechile is breakdown starting problem kempapura cross towards city,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID006778,"[LOCATION] road ನಲ್ಲಿ ಒಂದು LGV ವಾಹನ upset ಆಗಿದ್ದು ಯಾವುದೇ ಪ್ರಾಣಹಾನಿ ಆಗಿರುವುದಿಲ್ಲ.ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಿದ್ದು, crane ನಲ್ಲಿ ಪಕ್ಕಕ್ಕೇ ಹಾಕಿಸಲಾಗುವುದು ಸರ್",vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID007342,Vehicle clutch problem,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID000299,Good morning sir out going side near [PERSON] temple vehicle break down Sir traffic normal ide sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006876,"Goods vehicle offroaad near [LOCATION] junction, [LOCATION] service road",vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID002828,bmtc bus off agide,vehicle_breakdown,Low,Pulikeshinagar(F.Town),Non-corridor
FKID003546,lgv off road bel underpass towards gg palya,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID002556,vehicle off road on [LOCATION],vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID005845,Break problem sir CMTI junction towards goraguntepalya traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID005940,Off road @ [LOCATION] trfice no problem,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID001526,traffic movement normal,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID002369,traffic movement normal,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID002949,traffic movement normal,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID002951,traffic movement normal,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID006088,Traffic movement normal,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID006536,Traffic movement normal,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID006542,Traffic movement normal,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID007350,Traffic movement normal,vehicle_breakdown,High,Jeevanbheemanagar,IRR(Thanisandra road)
FKID007761,Traffic movement normal,others,High,Jeevanbheemanagar,Old Airport Road
FKID007800,Traffic movement normal,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID003361,bbmp vehicle is off road near ecospace upper ramp towards iblure junction sir traffic slow movement sir,vehicle_breakdown,High,Bellandur,ORR East 1
FKID003536,petrol ಟ್ಯಾಂಕರ್ off road due to ಗೇರ್ ಪ್ರಾಬ್ಲಮ್ ರೂಪೇನ ಅಗ್ರಹಾರ ಟುವಾರ್ಡ್ಸ್ ಬೊಮ್ಮನಹಳ್ಳಿ ಓವರ್ ಎಂಟ್ರೆನ್ಸ್,vehicle_breakdown,High,HSR Layout,Hosur Road
FKID001922,traffic NO prablm Sir,vehicle_breakdown,High,Halasur,Old Airport Road
FKID000625,God upload right side sir traffic not problem sir,vehicle_breakdown,High,Shivajinagar,CBD 2
FKID000165,ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ.,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID002985,vahical breakdown near [LOCATION] to hoskote sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID001878,not start,vehicle_breakdown,High,Pulikeshinagar(F.Town),Airport New South Road
FKID007216,BGs  fly over out going said sir,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID006014,Traffic slow moving from OTC towards NR,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID006363,"ವಾನವೂ ತಾಂತ್ರಿಕ ದೋಷದಿಂದ ಇಟ್ಟಿರುತ್ತದೆ ಸರ್, ಸ್ಟಾರ್ಟಿಂಗ್ ಸಮಸ್ಯೆ ಇರುತ್ತದೆ ಸರ್. ಸದ್ಯಕ್ಕೆ ಸಂಚಾರಕ್ಕೆ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ",vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID002062,CAR off road on h  cross onfly over towards City traffic one side movement i,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID005192,[PERSON] towards medahalli upper ramp traffic no problem sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID002191,H13 towards K02 vehicle break down due gear not working,vehicle_breakdown,High,Jeevanbheemanagar,Old Airport Road
FKID001130,traffic slow movement sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001780,traffic slow movement sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID002080,traffic slow movement sir,vehicle_breakdown,High,Byatarayanapura,ORR West 1
FKID002742,traffic slow movement Sir,water_logging,Low,Wilson Garden,Non-corridor
FKID003522,traffic slow movement sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID003919,traffic slow movement sir,water_logging,High,Byatarayanapura,West of Chord Road
FKID004533,Traffic slow movement sir,vehicle_breakdown,Low,Byatarayanapura,Non-corridor
FKID007148,traffic slow movement sir,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID007512,traffic slow movement sir,vehicle_breakdown,High,High ground,Bellary Road 1
FKID007541,Traffic slow movement sir,vehicle_breakdown,High,Byatarayanapura,West of Chord Road
FKID007885,traffic slow movement sir,vehicle_breakdown,High,Cubbon Park,Mysore Road
FKID008057,Bmtc offroaded in marigowda road tavarekere signal towards dairy,vehicle_breakdown,High,Mico Layout,Hosur Road
FKID002206,[PERSON] [LOCATION] layout jn center gas lorry offroad sir,vehicle_breakdown,High,K.S. Layout,ORR West 1
FKID005497,"Truck offroad due to starting problem, traffic normal",vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID007491,This vehicle  uploaded on the main road toward k r Puram near hennur  junction. .,vehicle_breakdown,High,Hennuru,ORR North 1
FKID000335,vehicle puncher  old highground junction to LRDE vasanthanagra junction,vehicle_breakdown,High,High ground,Bellary Road 1
FKID001636,[LOCATION] road towards Bellandur side [PERSON] off load in [LOCATION] blast,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID003592,wellsforgo service rd towards jp morgan one tata ac vehicle off road sir traffic no problem sir,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID002540,vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID003461,vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID005423,Vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID006717,Vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID007015,Vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID007124,Vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID007234,Vehicle break doun,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID000284,goods vehicle break down traffic slow movements,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID005755,BMTC OFFROAD BEGUR ROAD TOWORDS BOMMANAHALLI NEAR HONGASADRA BUS STOP,vehicle_breakdown,Low,Madiwala,Non-corridor
FKID004181,Airport road towards city HGV vehicle engine break down... Traffic no problem sir,vehicle_breakdown,High,Chikkajala,Bellary Road 2
FKID000685,Diesel nile,vehicle_breakdown,Low,Chamarajpet,Non-corridor
FKID001774,air problem,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID007968,Air problem,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID004719,Tata Ace off road near [LOCATION] on flyover towards outgoing side due to tyre puncher sir traffic one side normal moving sir,vehicle_breakdown,Low,Peenya,Non-corridor
FKID004215,Near a 23  to wards city pravite bus starting problem sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID004513,Water tanker breakdown at [LOCATION],vehicle_breakdown,High,Whitefield,Varthur Road
FKID000386,Bus breakdown near sunkkadhakatte busstop,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID004567,ಸರ್ ನಮಸ್ತೆ ರಸ್ತೆ ಟುವಾರ್ಡ್ಸ್ ಹೆಗಡೆ ನಗರ ಒಂದು ಬಿಎಂಟಿಸಿ ಎಲೆಕ್ಟ್ರಿಕ್ ಬಸ್ ಸ್ಟೇರಿಂಗ್ ರಾಡ್ ಕಟ್ಟಾಗಿ ರಸ್ತೆಯಲ್ಲಿ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ,vehicle_breakdown,High,Hennuru,Hennur Main Road
FKID007666,[PERSON] to jmr,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID007758,Starting problem near [LOCATION] traffic one side moving sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID000852,BMTC Bus off agide sir starting problem toll gate jn out going side sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID008068,Good morning sir [PERSON] towards KR Puram borewell lorry off road onsite traffic movement is there sir I will remove the vehicle 15 minutes thank you,vehicle_breakdown,High,Hennuru,Hennur Main Road
FKID003593,frant wheel cut,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID008134,All wheel jam near KFM junction PF road,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID006722,veerannapalya fly over towards hebbal circle sir,vehicle_breakdown,High,Hennuru,ORR North 1
FKID004664,Varthur college towards varthur [PERSON] Sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID007948,There is no problem for traffic.vehicle off roaded towards city between bigbazar junction and ngef junction.,vehicle_breakdown,Low,Banaswadi,Non-corridor
FKID001611,stock 10 towerds stock 9 near stock 10 one vehicle starting froblem off-road  traffic movement no problem,vehicle_breakdown,High,High ground,Bellary Road 1
FKID007718,It will be removed in 20 minutes,vehicle_breakdown,High,Cubbon Park,Old Madras Road
FKID000718,no traffice problem. It is free flowing,vehicle_breakdown,High,High ground,Bellary Road 1
FKID000155,ವೀಲ್ ಜಾಮ್ ಆಗಿರುತ್ತದೆ ಸರ್,vehicle_breakdown,Low,Halasur,Non-corridor
FKID007654,Sir side  traffic no problem sir,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID002295,Vehical damege,vehicle_breakdown,High,Jeevanbheemanagar,Old Airport Road
FKID005416,This vehicle off roaded due to technical  reason..its extremely  left ..No problem for free Traffic  movement,vehicle_breakdown,Low,Thalagattapura,Non-corridor
FKID007627,Air lock aagide .. traffic no problem,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID001598,hgv vehicle left back wheel puncher agide sir 🙏,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID004778,Car tyre problem and not moving,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID004144,[PERSON] towards dasanapura goods vehicle off-road traffic one side movement,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID005957,Traffi no problem sir,vehicle_breakdown,Low,Pulikeshinagar(F.Town),Non-corridor
FKID001557,Cab off road near [LOCATION] towards airport due to technical problem. It is in left side traffic movement is normal.,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID002236,vehicle break down no traffic problem sir,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID006624,Old highground towards [PERSON] slow moving traffic sir,vehicle_breakdown,High,High ground,Bellary Road 1
FKID007299,Infrontof of vishaal maart bmtc bus off road due to tyre got blasted have left side no problem to traffic from hsbc to [LOCATION] junction sir,vehicle_breakdown,High,Mico Layout,Bannerghata Road
FKID003439,Tipper off road at belathur signal slow moving traffic towards Seegehalli,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID007594,"ಸದರಿ ವಾಹನವು ಭಾಷಂ ಜಂಕ್ಷನ್ ಬಳಿ (incoming side)ಕ್ಲಚ್ ಪ್ಲೇಟ್ ಸಮಸ್ಯೆಯಿಂದ offroad ಆಗಿದ್ದು, ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್.",vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID000413,"mutyalamma towards Gg palya, one side movement",vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006617,Strting problem sir,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006618,Strting problem sir,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006619,Strting problem sir,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID003176,BMTC BUS off road at sunkadakatte out going side traffic slow moving,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID004611,Vehicle off road [LOCATION] towards ngef sir,vehicle_breakdown,Low,Jeevanbheemanagar,Non-corridor
FKID000180,ape auto wheel breakdown near [LOCATION],vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID002260,engine breakdown,vehicle_breakdown,High,Rajajinagar,West of Chord Road
FKID006825,Nayadahalli down rump [LOCATION] ಸೈಡು land [PERSON] 2sd ಗೇಟ್ ಬಳಿ accelerator problem,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001914,duble road towards anjaneya,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID002082,HGV Breakdown at allalasandra on flyover towards ylk circle due to starting problem sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID001915,will take 40 minutes to remove bus sir [PERSON] is on tha way sir,vehicle_breakdown,Low,Banashankari,Non-corridor
FKID000806,Starting problem off road  service road incoming side traffic movement one side and main track,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID002475,AMC towards [LOCATION] Sir,vehicle_breakdown,High,K.G. Halli,Hennur Main Road
FKID005518,Client leakage,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID003957,[LOCATION] jn ಬಳಿ ಈ ವಾಹನವು starting problem ನಿಂದ  ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ.ಸದರಿ ವಾಹನವನ್ನು ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆಯಾಗದಂತೆ ಸಿಗ್ನಲ್ ಬಳಿ ರಸ್ತೆ ಬದಿಯಲ್ಲಿ ಹಾಕಿಸಲಾಗಿದೆ.Traffic movement normal ಇರುತ್ತದೆ.ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ನನ್ನ ನಂ [PHONE] ಸರ್,vehicle_breakdown,High,Cubbon Park,Mysore Road
FKID002686,cab break down due to rear wheel axel breaking,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID007310,viechle off road near [LOCATION] traffic no problem sir,vehicle_breakdown,High,Cubbon Park,Mysore Road
FKID007048,Peenya ps on flyover goods auto off-road  Parle toll traffic one side movement,vehicle_breakdown,High,Peenya,Tumkur Road
FKID007843,"This car offroad in old madras road near [LOCATION] reason tyer busted in center of the road  within half an hour it will remove by towing vehicle sir, now traffic normal moving sir",vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID000508,this vehicle is break down information to dipo 13 coming to 10 minit traffic slow movements sir,vehicle_breakdown,Low,K.S. Layout,Non-corridor
FKID002614,within 5 minuts maybe remove,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID002481,hqtc bus stop [PERSON] ನಗರ ಕ್ರಾಸ್ ಕಡೆ ಹೋಗುವ ಈ ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID000783,New BEL road toward sadashivanagar traffic station junction due to starting problem sir traffic movement slow sir,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID004628,Kadubisanahalli toward s devarabisnahalli vehicle break down,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID001787,[PERSON] no promble,vehicle_breakdown,High,J.P. Nagar,ORR West 1
FKID001384,one side traffic free movement,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID001055,[LOCATION] Sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID003595,[LOCATION] Sir,vehicle_breakdown,Low,Bellandur,Non-corridor
FKID004849,[LOCATION] sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID008022,[LOCATION] SIR,vehicle_breakdown,Low,Jayanagara,Non-corridor
FKID006423,Shaft cut aagide,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID003451,Not Moving Up Road,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID007950,Lorry off road r v dental trds Aravinda,vehicle_breakdown,Low,J.P. Nagar,Non-corridor
FKID001357,City towards Hoskote on budigere bridge,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID007609,BBMP ವಾಹನ ಮೈಸೂರ್ ಬ್ಯಾಂಕ್ ನಿಂದ CID ಕಡೆ ಬರುವ ಮಹಾರಾಣಿ [LOCATION] ಪಾಸ್ ಹತ್ತಿರ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್,vehicle_breakdown,Low,Cubbon Park,Non-corridor
FKID006297,Clutch pad cut agide sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID000073,Traffic no problem,others,Low,Byatarayanapura,Non-corridor
FKID000150,Traffic no problem,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001060,traffic no problem,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID001535,traffic no problem,others,High,Sadashivanagar,Bellary Road 1
FKID001664,Traffic no problem,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID003142,traffic no problem,others,High,Vijayanagara,West of Chord Road
FKID003164,traffic no problem,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID006267,Traffic no problem,vehicle_breakdown,High,Rajajinagar,West of Chord Road
