id,description,event_cause,priority,police_station,corridor
FKID001578,ಹಲಸೂರು ಸೋಮೇಶ್ವರ ಪಲ್ಲಕ್ಕಿ ಉತ್ಸವ ಸಲುವಾಗಿ,public_event,High,Halasur,Old Madras Road
FKID001579,bwssb ರವರು ವಾಟರ್ ಲೀಕ್ ಆಗಿರುವ ಕಾರಣ ಮಣ್ಣು ಹಾಕಿ ಹೋಗಿರಿತ್ತಾರೆ ಅದು ವಾಹನಗಳು ಮೇಲೆ ಹೋಗಿ ತಗ್ಗು ಬಿದ್ದಿರುತ್ತದೆ ಆದ್ದರಿಂದ ವಾಹನಗಳು ಮೊಮೆಂಟ್ ಸ್ಲೋ ಇರುತ್ತದೆ,others,High,Sadashivanagar,Bellary Road 1
FKID001581,ಸೋಮೇಶ್ವರ ದೇವಸ್ಥಾನ ಪಲ್ಲಕ್ಕಿ ಉತ್ಸವದ ಸಲುವಾಗಿ,public_event,High,Halasur,Old Madras Road
FKID001583,KRDCL Work in progress near masjid road [PERSON] traffic slow movement,construction,Low,Whitefield,Non-corridor
FKID001584,tree fall at rbi layout kotthanur main road [LOCATION] 7 th phase in front off someshwara sabha bavana,tree_fall,Low,Thalagattapura,Non-corridor
FKID001585,Private bus offload due to some technical problem traffic normally moving sir,others,Low,Sheshadripuram,Non-corridor
FKID001587,vical break down,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID001588,LGV break down near [LOCATION] station towards city sir,vehicle_breakdown,High,Electronic City,Hosur Road
FKID001590,"vehicle breakdown brockage of air pressure pipe, wheel jam",vehicle_breakdown,High,Chikkajala,Bellary Road 2
FKID001591,petrol empty,others,High,Yelahanka,Bellary Road 2
FKID001592,Road center side potholes vehicle slow movements for road conditions bad,pot_holes,Low,Jayanagara,Non-corridor
FKID001593,cmp junction water logging traffic no problem sir,water_logging,High,Ashok Nagar,Hosur Road
FKID001594,brake down,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID001595,infrontof of IIMb lgv vehicle off road due to starting problem so traffic moving slowly from [PERSON] to hsbc junction sir,vehicle_breakdown,High,Mico Layout,Bannerghata Road
FKID001596,vehicle affroad at [LOCATION] point towards bellandore upper ramp we will try to put it in service road sir,vehicle_breakdown,High,Bellandur,ORR East 1
FKID001597,tree fall kottanoor main road..  cutting going on traffic movement slow,tree_fall,Low,Thalagattapura,Non-corridor
FKID001598,hgv vehicle left back wheel puncher agide sir 🙏,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001599,[PERSON] work progress sir.. traffic slow moment sir,construction,Low,HAL Old Airport,Non-corridor
FKID001600,Towards KEB junction slow movement due to [LOCATION] work,congestion,High,Hennuru,ORR North 1
FKID001601,BWSSB ವಾಟರ್ ಲಾಗಿಂಗ್ ಕೆಬಿ [LOCATION] ಪಾಸ್ ಟವರ್ಡ್ಸ್ ಸೇಸ್ನಾ ಟ್ರಾಫಿಕ್ ಮೂವಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್...,water_logging,High,HAL Old Airport,ORR East 1
FKID001602,karthiknagara towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station pillar work,construction,High,HAL Old Airport,ORR East 2
FKID001603,infrontof iimb bmtc bus off road due to gear lever got broken have left side no problem to traffic from [LOCATION] to hsbc junction sir,vehicle_breakdown,High,J.P. Nagar,Bannerghata Road
FKID001605,BMTC Bus technical problem sir,vehicle_breakdown,High,Adugodi,Hosur Road
FKID001606,[PERSON] traffic ps limits at [LOCATION],construction,High,Kodigehalli,ORR North 2
FKID001607,"ತಾವರೆಕೆರೆ ಟುವರ್ಡಸ ಚೆಕ್ ಪೋಸ್ಟ್ ಗಾಡಿ ಆಫ್ ರೋಡಾಗಿದ್ದು , ರಸ್ತೆಯ ಬದಿಯಲ್ಲಿ ರುವುದರಿಂದ ಸಂಚಾರವು ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ.",vehicle_breakdown,High,Madiwala,Hosur Road
FKID001608,car off road venkatam cafe near towards veerannapalya traffic normally moving sir,vehicle_breakdown,High,Hebbala,ORR North 1
FKID001609,jocky showroom near sunkdakatte at magadi main road towards [LOCATION] outgoing side main road potholes here,road_conditions,High,Kamakshipalya,Magadi Road
FKID001610,Peenya tr ps H cross signal bus off road sir,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID001611,stock 10 towerds stock 9 near stock 10 one vehicle starting froblem off-road  traffic movement no problem,vehicle_breakdown,High,High ground,Bellary Road 1
FKID001612,ಈ ವಾಹನವು hqtc ಬಸ್ ಸ್ಟಾಪ್ ನಿಂದ ತರಳಬಾಳು ಜಂಕ್ಷನ್ ಕಡೆ   ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID001614,start problem,vehicle_breakdown,Low,Malleshwaram,Non-corridor
FKID001615,Vehicle Breakdown,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID001616,traffic problem,road_conditions,Low,K.R. Pura,Non-corridor
FKID001618,stating prablm,vehicle_breakdown,High,Hennuru,ORR North 1
FKID001619,[PERSON] work progress in opp [PERSON] appartment. [LOCATION] bridge to Kadubeesanahalli  slow moving traffic sir,construction,Low,HAL Old Airport,Non-corridor
FKID001621,bus gyare not working sir shivanna circle towards controment,vehicle_breakdown,Low,R.T. Nagar,Non-corridor
FKID001622,vehicle damage due to accident we should tow the vehicle it will take the time Sir,vehicle_breakdown,High,Sadashivanagar,Tumkur Road
FKID001623,traffic no problem and cooling problem after 30 minute move on,others,Low,Jnanabharathi,Non-corridor
FKID001624,punctur front wheel,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID001625,[LOCATION] on flyover towards city eicher vehicle off road due to joint problem sir traffic one side moving sir,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID001626,[LOCATION] ಪಾಸ್ ಹೆಣ್ಣೂರ್ ಬಾಗ್ಲೂರ್ ಮುಖ್ಯ ರಸ್ತೆ ಗೆದ್ದಲಹಳ್ಳಿ ಹೋಗುವ ಕಡೆಗೆ ಒಂದು ಗಾರ್ಬೇಜ್ ಗಾಡಿ ಟೈಯರ್ ಒಡೆದು ಹೋಗಿರುವುದರಿಂದ,vehicle_breakdown,Low,Hennuru,Non-corridor
FKID001628,in front of IIMb bmtc bus off road due gear lever got broken have left side no problem to traffic from [LOCATION] to hsbc junction sir,vehicle_breakdown,High,J.P. Nagar,Bannerghata Road
FKID001630,bwssb ರವರು ವಾಟರ್ ಲೀಕ್ ಆಗಿರುವ ಕಾರಣ ಡಸ್ಟ್ ಮತ್ತು ಮಣ್ಣು ಹಾಕಿದ್ದರು.. ಅದರ ಮೇಲೆ ಈ ವಹಿಕಲ್ ಹೋಗುವಾಗ ಟಾಯೆರ್ ಮಣ್ಣಿನಲ್ಲಿ ಸಿಲುಕಿರುತ್ತದೆ ಸರ್.,others,High,Sadashivanagar,Bellary Road 1
FKID001631,ragi gudda metro towards [PERSON] junction slow traffic,vehicle_breakdown,Low,Jayanagara,Non-corridor
FKID001632,manhole open,others,High,Cubbon Park,CBD 2
FKID001633,starting problem,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID001634,Magadi main road incoming side bmtc bus offroad back wheel punchar traffic no problem sir,vehicle_breakdown,Low,Kamakshipalya,Non-corridor
FKID001635,ph:[PHONE],others,High,Sadashivanagar,Bellary Road 1
FKID001636,[LOCATION] road towards Bellandur side [PERSON] off load in [LOCATION] blast,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID001637,break problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001638,BMTC Battery Bus problem.,vehicle_breakdown,Low,Yeshwanthpura,Non-corridor
FKID001640,vehicle breakdown,vehicle_breakdown,High,Jeevanbheemanagar,Old Airport Road
FKID001641,Road Restriction for PM Visit,vip_movement,Low,Kamakshipalya,Non-corridor
FKID001642,break down,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID001643,[PERSON] towards [LOCATION] back gate road,tree_fall,Low,Kodigehalli,Non-corridor
FKID001644,BMTC bus off loaded due to starting problem at mekhri circle bus stop towards cl cross,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID001645,ಆಡುಗೋಡಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಸೆಂಟ್ ಜಾನ್ ಬಸ್ ಬೇ ಬಳಿ ಬಸ್ಸು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್ ಮೆಕಾನಿಕ್ ಬರುತ್ತಿರುವುದಾಗಿ ತಿಳಿಸಿರುತ್ತಾರೆ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ ರೀತಿಯ ತೊಂದರೆ ಇಲ್ಲ ಸರ್,vehicle_breakdown,High,Adugodi,Hosur Road
FKID001646,"Wheelr road near [LOCATION] jn opp bakers fantasy shop , 3*3 postholes",pot_holes,Low,Pulikeshinagar(F.Town),Non-corridor
FKID001647,mico tr ps limits BTM Hopcoms jn to tavarekere main and chocolate factory road [LOCATION],procession,Low,Mico Layout,Non-corridor
FKID001648,[PERSON],procession,Low,Kamakshipalya,Non-corridor
FKID001649,at Arekere signal towards hsbc sir,vehicle_breakdown,High,Hulimavu,Bannerghata Road
FKID001650,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,congestion,High,Kodigehalli,ORR North 2
FKID001651,battery problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001652,traffic no problem sir....,vehicle_breakdown,Low,Byatarayanapura,Non-corridor
FKID001653,slow movement traffic towards KEB junction due to [LOCATION] work,congestion,High,Hennuru,Hennur Main Road
FKID001654,bmtc electric Bus offload near stock 15 signals,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID001655,good morning sir one side traffic holding Kaiikondhalli slow movement,construction,High,Bellandur,ORR East 1
FKID001656,Good morning sir [LOCATION] junction Nexus Whitefield towards varthur [PERSON] side LGV off load starting problem sir [PERSON] movement normal ede,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID001657,bwssb work traffic slow movement sir,water_logging,High,J.P. Nagar,Bannerghata Road
FKID001658,[LOCATION] water pipe leakage nearby Mayura bakery opposite [LOCATION],water_logging,Low,Whitefield,Non-corridor
FKID001660,KPTCL WORK PROGRESS IN VANDANA APPARTMENT NEAR PANATHURU RAILWAY BRIDGE. SLOW VEHICLE MOVEMENT FROM PRB TO KADUBEESANAHALLI.,construction,Low,HAL Old Airport,Non-corridor
FKID001661,[VEHICLE] private bus off road due to puncher [PERSON] agrahara on fly over  towards city electronic City towards city traffic slow movement sir,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID001662,ಟೈಯರ್ ಪಂಚ ಆಗಿದೆ,vehicle_breakdown,High,Cubbon Park,Bellary Road 1
FKID001664,Traffic no problem,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID001668,vehicle Break fail,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID001669,agar to ibbluru lgv offload traffic slow moving sir,vehicle_breakdown,High,Bellandur,ORR East 1
FKID001671,Tree fall,tree_fall,High,Bellandur,ORR East 1
FKID001672,bus oof road,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID001673,Tyre burst,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID001674,bmtc bus break down,vehicle_breakdown,High,Madiwala,Hosur Road
FKID001675,others,others,Low,No Police Station,Non-corridor
FKID001676,Road Restriction for PM Visit,vip_movement,Low,No Police Station,Non-corridor
FKID001677,wheel jam,vehicle_breakdown,High,Byatarayanapura,West of Chord Road
FKID001678,BBMP vehicle off-road at [LOCATION] incoming side service road due to over heat n removed in few minutes,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001679,bmtc bus breakdown,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID001680,"RCB vs GT IPL Match, at [LOCATION], [LOCATION].",public_event,High,Cubbon Park,CBD 2
FKID001682,this vehicle off-road at [LOCATION] incoming side due to tyre puncture.vehicle at the left side of service road no problem for traffic moment n cleared in few hours,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001683,IPL Match at M.Chinnaswamy Stadium Bangalore.,public_event,High,Cubbon Park,CBD 2
FKID001684,tavarekere signal towards [LOCATION] university tamilnadu private bus offroaded,vehicle_breakdown,Low,Mico Layout,Non-corridor
FKID001685,Road Restriction for PM Visit,vip_movement,Low,No Police Station,Non-corridor
FKID001686,"in [LOCATION], [PERSON] towards choudeshwari bridge",vehicle_breakdown,Low,Kamakshipalya,Non-corridor
FKID001687,Road Restriction for PM Visit,vip_movement,Low,Thalagattapura,Non-corridor
FKID001689,ಸರ್ಕಾರಿ ರಸ್ತೆ ಕೆಲಸ ನಡಿತಾ ಇದು ರಾತ್ರಿ ನಿಲ್ಲಿಸಿದ್ದಾರೆ,others,High,Chamarajpet,Mysore Road
FKID001690,BMTC bus wheel panchar near doddenkundi,others,High,HAL Old Airport,Old Airport Road
FKID001691,village festival,public_event,Low,Kamakshipalya,Non-corridor
FKID001693,Air lock BMTC,others,Low,Rajajinagar,Non-corridor
FKID001694,vehicle breakdown,vehicle_breakdown,Low,Peenya,Non-corridor
FKID001695,LGV vehicle break down near veerasandra signal towards electronic city sir,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID001696,[LOCATION] Sir...,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID001697,ಕೊಡಿಗೆಹಳ್ಳಿ ಪ್ಲೇವರ್ ಮೇಲೆ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಸರ್,vehicle_breakdown,High,Kodigehalli,Bellary Road 2
FKID001698,bh cross junction ಗೂಡ್ಸ್ vehicle off road towards sunkadakatte sir traffic no problem sir,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID001699,vehicle will struck in chamber,vehicle_breakdown,Low,Chamarajpet,Non-corridor
FKID001700,accident between bmtc bus and water tank er,accident,Low,Whitefield,Non-corridor
FKID001701,kadugodi towards hopeform signal mahadevapura traffic ps,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID001702,ಶಾರ್ಟ ಸರ್ಕ್ಯೂಟ್ ಲ್ಲಿ ಬೆಂಕಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ.,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID001703,Townhall To NR Jn Car breakdown. no problem for traffic movement.,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID001704,tyre puncture,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID001706,traffic normal [LOCATION],vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001707,[PERSON] towards KFM junction in road [LOCATION] bus off road,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID001708,traffic free movement,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID001709,srigandkavalu off road towards sunkadakatte,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID001710,BMTC  BUS off road,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID001711,ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ಸರ್,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID001712,[LOCATION] road to [LOCATION],vehicle_breakdown,High,Shivajinagar,Old Madras Road
FKID001713,starting problem sir...,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID001714,Vehicle breakdown at katriguppe  towards pes college sir,vehicle_breakdown,High,Banashankari,ORR West 1
FKID001715,ಎಸ್‍ಪಿ ರೋಡ್ towards ಚೆಕ್ ಪೋಸ್ಟ್ ಚರ್ಚ್ ಮುಂದೆ ತಮಿಳುನಾಡು ಗೋರ್ಮೆಂಟ್ ಬಸ್ ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್ ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಿಗೆ ಹಾಕೀಸಲಾಗಿದೆ ಟ್ರಾಪಿಕ್ ಯಾವುದೇ ತೊಂದರೆ ಇರುವದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,Madiwala,Hosur Road
FKID001716,private bus gear problem not moving,vehicle_breakdown,Low,Chamarajpet,Non-corridor
FKID001717,traffic normal,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID001718,ಬೋತ್ side ರೋಕ್ಲೋಸೆಡ್ ಪಬ್ಲಿಕ್ ಫುಲ್ ಸ್ಟಾಪ್ ಟ್ರಾಫಿಕ್.,accident,Low,No Police Station,Non-corridor
FKID001719,car and m/c accident on Fly over towards [LOCATION] near singsandar,vehicle_breakdown,High,Electronic City,Hosur Road
FKID001720,"ksrtc vehicle breakdown near sarakki junction moving from sarakki junction towards jaraganahalli [LOCATION] main road towards outgoing side, traffic slow moving..it takes around 30 min to repair..",vehicle_breakdown,High,J.P. Nagar,ORR West 1
FKID001721,karthiknagara towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to metro,construction,High,HAL Old Airport,ORR East 2
FKID001722,vehicle breakdown,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID001723,vehicle Diesel problem,others,High,Ashok Nagar,Mysore Road
FKID001724,due to clutch plate problem,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID001725,tree branch fell down,tree_fall,High,High ground,Bellary Road 1
FKID001726,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,construction,High,HAL Old Airport,ORR East 2
FKID001727,self accident sir,accident,Low,K.R. Pura,Non-corridor
FKID001728,gba working so slow traffic moment,construction,High,Bellandur,ORR East 1
FKID001729,back tyre jaam military vehicle,vehicle_breakdown,High,High ground,Bellary Road 1
FKID001730,"Peenya flyover incoming Peenya industry metro station on flyover LGV off road due to starting problem, towards city, vehicles One side moving.",vehicle_breakdown,High,Peenya,Tumkur Road
FKID001731,towards airport traffic moment normal,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID001732,vehicle wheel jam,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID001733,near [LOCATION] bus Stop traffic movement slow,pot_holes,Low,Yelahanka,Non-corridor
FKID001734,"[PERSON]
organizes the Brahma Rathotsava,
the festival of the palanquins of Sri
Kodandaramaswamy, and the
[PERSON] program.",public_event,Low,Banaswadi,Non-corridor
FKID001735,infront of [LOCATION] hospital main track left side,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID001736,Due to road obstruction slow movement of the towards GD mara Jun from [PERSON],congestion,High,J.P. Nagar,Bannerghata Road
FKID001737,vehicl off road at sarakki incoming side slow movement..off road before 6am sir,vehicle_breakdown,High,K.S. Layout,ORR West 1
FKID001739,left wheel puncher agiddu traffic slow moment ide sir,vehicle_breakdown,High,Byatarayanapura,West of Chord Road
FKID001740,vehicle stucked,vehicle_breakdown,High,Magadi Road,Mysore Road
